
---------- Begin Simulation Statistics ----------
simSeconds                                  11.188186                       # Number of seconds simulated (Second)
simTicks                                 11188186499500                       # Number of ticks simulated (Tick)
finalTick                                11188186499500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  15321.30                       # Real time elapsed on the host (Second)
hostTickRate                                730237561                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2284852                       # Number of bytes of host memory used (Byte)
simInsts                                   4213364808                       # Number of instructions simulated (Count)
simOps                                     4213365177                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   275001                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     275001                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                      22376373017                       # Number of cpu cycles simulated (Cycle)
system.cpu.vliwNumCycles                            0                       # Number of cpu cycles with vliw simulated (Cycle)
system.cpu.nonVliwNumCycles                         0                       # Number of cpu cycles without vliw simulated (Cycle)
system.cpu.vliwSimSeconds                           0                       # Number of seconds with vliw simulated (Second)
system.cpu.nonVliwSimSeconds                        0                       # Number of seconds without vliw simulated (Second)
system.cpu.cpi                               5.310808                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.188295                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      4474156118                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1583                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     4476248550                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   1315                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            260792523                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1221069                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 326                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         22375211049                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.200054                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.606017                       # Number of insts issued each cycle (Count)
system.cpu.dcache.WriteReq.misses::total      5364157                       # number of WriteReq misses (Count)
system.cpu.dcache.WriteReq.missLatency::cpu.data 432109697995                       # number of WriteReq miss ticks (Tick)
system.cpu.dcache.WriteReq.missLatency::total 432109697995                       # number of WriteReq miss ticks (Tick)
system.cpu.dcache.WriteReq.accesses::cpu.data      9607946                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.dcache.WriteReq.accesses::total      9607946                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.dcache.WriteReq.missRate::cpu.data     0.558304                       # miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.missRate::total     0.558304                       # miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.avgMissLatency::cpu.data 80555.005753                       # average WriteReq miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.avgMissLatency::total 80555.005753                       # average WriteReq miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.mshrHits::cpu.data      4593373                       # number of WriteReq MSHR hits (Count)
system.cpu.dcache.WriteReq.mshrHits::total      4593373                       # number of WriteReq MSHR hits (Count)
system.cpu.dcache.WriteReq.mshrMisses::cpu.data       770784                       # number of WriteReq MSHR misses (Count)
system.cpu.dcache.WriteReq.mshrMisses::total       770784                       # number of WriteReq MSHR misses (Count)
system.cpu.dcache.WriteReq.mshrMissLatency::cpu.data  75869368514                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.dcache.WriteReq.mshrMissLatency::total  75869368514                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.dcache.WriteReq.mshrMissRate::cpu.data     0.080224                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.mshrMissRate::total     0.080224                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.avgMshrMissLatency::cpu.data 98431.426332                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.avgMshrMissLatency::total 98431.426332                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.dcache.tags.tagsInUse          1023.963330                       # Average ticks per tags in use ((Tick/Count))
system.cpu.dcache.tags.totalRefs            144981214                       # Total number of references to valid blocks. (Count)
system.cpu.dcache.tags.sampledRefs            9746995                       # Sample count of references to valid blocks. (Count)
system.cpu.dcache.tags.avgRefs              14.874452                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.dcache.tags.warmupTick              354500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dcache.tags.occupancies::cpu.data  1023.963330                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.dcache.tags.avgOccs::cpu.data     0.999964                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::total        0.999964                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.occupanciesTaskId::1024         1024                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.ageTaskId_1024::0           96                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::1          345                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::2          583                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses          331685237                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses         331685237                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles              13009040574                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              70892892                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                7000667850                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles               9582082                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles             2285027651                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved           4580330624                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred            4442890372                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts             6615349860                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts            9547592639                       # Number of squashed instructions handled by decode (Count)
system.cpu.dtb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.dtb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.dtb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.dtb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.dtb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dtb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dtb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.dtb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 11188186499500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.executeStats0.numInsts          4467427023                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches        552129631                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts       154445782                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       10052629                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            0.199649                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numFpRegReads     1560793398                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites     572045840                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads    1896061333                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites   1450421196                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         164498411                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads   1166610676                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites   1774838529                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches         4559026872                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                    8751093308                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles             10323525830                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   89                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           144                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles          167                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                6738445650                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes            1569751503                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples        22375211049                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.549314                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             2.493741                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0              14088814064     62.97%     62.97% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1               1514097673      6.77%     69.73% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2               1459549642      6.52%     76.26% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                638950440      2.86%     79.11% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                429696635      1.92%     81.03% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5               1781916371      7.96%     89.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                446986235      2.00%     90.99% # Number of instructions fetched each cycle (Total) (Count)
